"sent1_id","sent2_id","annotation","annotator_id"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:0","1","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:0","0","A"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:0","0","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:5","1","D"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:5","1","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:5","1","E"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218339:5","1","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:0","1","E"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:0","1","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:0","0","D"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:0","1","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:0","1","A"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:4","1","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:4","0","D"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:4","3","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:5","1","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:5","0","A"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218342:5","1","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218512:0","0","D"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218512:0","0","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218512:0","0","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218512:0","0","A"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:0","1","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:0","1","E"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:0","1","D"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:0","0","A"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:0","1","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:6","1","D"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:6","1","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:6","1","A"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218513:6","1","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218524:0","1","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218524:0","0","A"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218524:0","1","C"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218715:2","1","D"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218715:2","2","B"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218715:2","0","G"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218715:2","1","E"
"en_BlueRibbonSushi_478218901:2","en_BlueRibbonSushi_478218715:2","1","C"
"en_BlueRibbonSushi_478219447:1","en_BlueRibbonSushi_478219447:2","2","A"
"en_BlueRibbonSushi_478219447:1","en_BlueRibbonSushi_478219447:2","2","B"
"en_BlueRibbonSushi_478219447:1","en_BlueRibbonSushi_478219447:2","3","C"
"en_BlueRibbonSushi_478219447:2","en_BlueRibbonSushi_478218337:3","3","B"
"en_BlueRibbonSushi_478219447:2","en_BlueRibbonSushi_478218337:3","4","E"
"en_BlueRibbonSushi_478219447:2","en_BlueRibbonSushi_478218337:3","3","D"
"en_BlueRibbonSushi_478219447:2","en_BlueRibbonSushi_478218337:3","3","C"
"en_BlueRibbonSushi_478219447:2","en_BlueRibbonSushi_478218341:3","2","A"
"en_BlueRibbonSushi_478219447:2","en_BlueRibbonSushi_478218341:3","3","B"
"en_BlueRibbonSushi_478219447:2","en_BlueRibbonSushi_478218341:3","2","C"
"en_BlueRibbonSushi_478219447:3","en_BlueRibbonSushi_478218341:4","3","A"
"en_BlueRibbonSushi_478219447:3","en_BlueRibbonSushi_478218341:4","3","B"
"en_BlueRibbonSushi_478219447:3","en_BlueRibbonSushi_478218341:4","4","D"
"en_BlueRibbonSushi_478219447:3","en_BlueRibbonSushi_478218341:4","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218339:3","4","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218339:3","4","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218339:3","3","D"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218339:3","3","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218340:1","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218340:1","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218340:1","3","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218340:5","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218340:5","3","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218340:5","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218342:3","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218342:3","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218342:3","3","D"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218513:2","4","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218513:2","4","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218513:2","4","E"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218513:2","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218518:0","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218518:0","2","D"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218518:0","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218518:0","2","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218519:2","4","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218519:2","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218519:2","3","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218520:1","4","E"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218520:1","4","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218520:1","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218715:4","2","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218715:4","2","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218715:4","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218715:4","3","D"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218901:1","1","D"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218901:1","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218901:1","1","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478218901:1","1","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478219447:1","3","E"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478219447:1","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478219447:1","3","D"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478219447:1","3","B"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_478219447:1","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_479929856:1","3","C"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_479929856:1","3","A"
"en_BlueRibbonSushi_478219453:0","en_BlueRibbonSushi_479929856:1","3","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:1","1","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:1","3","A"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:1","1","D"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:1","1","E"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:1","3","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:2","1","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:2","0","E"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:2","1","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218333:2","3","D"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218339:4","3","E"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218339:4","3","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218339:4","1","D"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218339:4","3","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218339:4","2","A"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218517:3","1","D"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218517:3","1","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218517:3","1","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218518:3","2","A"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218518:3","3","D"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218518:3","4","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218518:3","3","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218520:7","1","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218520:7","1","A"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218520:7","0","D"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218524:2","1","A"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218524:2","1","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218524:2","1","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478218524:2","1","D"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478219447:3","1","A"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478219447:3","0","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478219447:3","0","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478219453:4","4","B"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478219453:4","4","E"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478219453:4","4","C"
"en_BlueRibbonSushi_478219453:1","en_BlueRibbonSushi_478219453:4","3","A"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218333:2","1","C"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218333:2","1","E"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218333:2","1","B"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218333:2","1","A"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218339:4","3","B"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218339:4","2","A"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218339:4","1","D"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218339:4","3","C"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218341:4","1","B"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218341:4","0","C"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218341:4","1","A"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218517:3","1","A"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218517:3","1","C"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218517:3","1","B"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218517:3","0","D"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218518:3","1","A"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218518:3","2","C"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218518:3","2","D"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218518:3","4","B"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218520:7","1","A"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218520:7","0","B"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218520:7","1","C"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218524:2","0","D"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218524:2","1","B"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218524:2","0","E"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478218524:2","1","C"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478219447:3","0","B"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478219447:3","1","E"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478219447:3","0","D"
"en_BlueRibbonSushi_478219453:4","en_BlueRibbonSushi_478219447:3","0","C"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:0","4","A"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:0","4","B"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:0","3","C"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:4","3","B"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:4","3","C"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:4","4","A"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:5","3","A"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:5","3","C"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:5","3","D"
"en_BlueRibbonSushi_479929856:0","en_BlueRibbonSushi_478218340:5","3","B"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218334:5","0","A"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218334:5","1","B"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218334:5","1","C"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218340:0","2","D"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218340:0","2","B"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218340:0","3","G"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218340:0","3","E"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218340:0","2","C"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218340:4","3","C"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218340:4","3","A"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218340:4","3","B"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218517:0","3","A"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218517:0","3","C"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218517:0","3","B"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218524:7","3","C"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218524:7","3","B"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218524:7","3","A"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218715:3","4","A"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218715:3","2","D"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218715:3","2","B"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478218715:3","3","C"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478219447:2","1","A"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478219447:2","3","B"
"en_BlueRibbonSushi_479929856:1","en_BlueRibbonSushi_478219447:2","3","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218334:5","1","B"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218334:5","1","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218334:5","0","D"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:0","3","A"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:0","3","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:0","4","B"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:1","2","B"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:1","3","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:1","3","A"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:3","3","B"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:3","4","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218340:3","3","A"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218341:5","4","A"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218341:5","3","D"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218341:5","3","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218513:2","3","A"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218513:2","4","E"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218513:2","3","B"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218513:2","3","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218524:3","3","B"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218524:3","3","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218524:3","3","A"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218524:5","3","C"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218524:5","2","A"
"en_BlueRibbonSushi_479929856:2","en_BlueRibbonSushi_478218524:5","3","B"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218337:3","3","C"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218337:3","2","B"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218337:3","2","D"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218337:3","3","A"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218337:3","2","E"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218341:3","3","C"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218341:3","3","B"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218341:3","4","D"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218519:0","3","A"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218519:0","3","D"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218519:0","3","B"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218519:0","3","C"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218520:1","3","A"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218520:1","3","C"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218520:1","3","B"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218524:3","3","C"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218524:3","3","A"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478218524:3","3","B"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478219447:1","3","A"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478219447:1","2","B"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478219447:1","3","D"
"en_BlueRibbonSushi_479929856:3","en_BlueRibbonSushi_478219447:1","2","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218333:3","4","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218333:3","4","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218333:3","3","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218333:3","4","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218334:2","1","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218334:2","2","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218334:2","1","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218334:7","1","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218334:7","0","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218334:7","0","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218334:7","1","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218337:4","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218337:4","3","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218337:4","4","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218337:4","4","E"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218337:4","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218339:5","4","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218339:5","4","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218339:5","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218339:5","3","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218341:2","2","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218341:2","0","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218341:2","2","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:0","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:0","4","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:0","3","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:0","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:4","3","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:4","4","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:4","2","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:5","4","E"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:5","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:5","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:5","3","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:6","2","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:6","3","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:6","2","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218342:6","3","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218509:2","3","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218509:2","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218509:2","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218512:0","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218512:0","3","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218512:0","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218513:0","4","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218513:0","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218513:0","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218518:1","3","E"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218518:1","2","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218518:1","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218518:1","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218519:3","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218519:3","3","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218519:3","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218524:0","4","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218524:0","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218524:0","3","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218715:2","2","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218715:2","3","E"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218715:2","3","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218715:2","2","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218901:0","1","G"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218901:0","0","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218901:0","1","C"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218901:0","0","D"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218901:0","1","E"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218901:2","1","B"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218901:2","0","A"
"en_BlueRibbonSushi_479929856:6","en_BlueRibbonSushi_478218901:2","0","C"
"en_CatalRestaurant__UvaBar_477861889:4","en_CatalRestaurant__UvaBar_477861893:0","2","A"
"en_CatalRestaurant__UvaBar_477861889:4","en_CatalRestaurant__UvaBar_477861893:0","1","B"
"en_CatalRestaurant__UvaBar_477861889:4","en_CatalRestaurant__UvaBar_477861893:0","1","C"
"en_CatalRestaurant__UvaBar_477861889:4","en_CatalRestaurant__UvaBar_477862052:5","3","D"
"en_CatalRestaurant__UvaBar_477861889:4","en_CatalRestaurant__UvaBar_477862052:5","1","C"
